id,lot_frontage,lot_area,overall_qual,overall_cond,year_built,year_remod/add,mas_vnr_area,bsmtfin_sf_1,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,totrms_abvgrd,fireplaces,garage_yr_blt,garage_cars,garage_area,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,misc_val,mo_sold,yr_sold,saleprice,pid,ms_subclass,ms_zoning,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_type_2,heating,heating_qc,central_air,electrical,kitchen_qual,functional,fireplace_qu,garage_type,garage_finish,garage_qual,garage_cond,paved_drive,pool_qc,fence,misc_feature,sale_type
2125,60.0,8428.0,5.0,7.0,1994.0,1994.0,0.0,420.0,0.0,570.0,990.0,990.0,0.0,0.0,990.0,1.0,0.0,1.0,0.0,3.0,1.0,5.0,0.0,1995.0,1.0,384.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2007.0,146000.0,907135050,20,RL,Pave,None,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,Gd,PConc,Gd,Gd,No,GLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,None,None,None,WD 
1489,75.0,9937.0,5.0,6.0,1965.0,1965.0,0.0,830.0,290.0,136.0,1256.0,1256.0,0.0,0.0,1256.0,1.0,0.0,1.0,1.0,3.0,1.0,6.0,0.0,1965.0,1.0,276.0,736.0,68.0,0.0,0.0,0.0,0.0,0.0,6.0,2008.0,147500.0,908102260,20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,None,Gd,TA,CBlock,TA,TA,No,BLQ,LwQ,GasA,Gd,Y,SBrkr,TA,Typ,None,Attchd,Fin,TA,TA,Y,None,None,None,WD 
2383,107.0,13891.0,10.0,5.0,2006.0,2006.0,99.69590931493346,1386.0,0.0,690.0,2076.0,2076.0,0.0,0.0,2076.0,1.0,0.0,2.0,1.0,2.0,1.0,7.0,1.0,2006.0,3.0,850.0,216.0,229.0,0.0,0.0,0.0,0.0,0.0,9.0,2006.0,465000.0,528110050,20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,Ex,TA,PConc,Ex,Gd,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,Fin,TA,TA,Y,None,None,None,New
983,69.05520046484602,9101.0,5.0,6.0,1978.0,1978.0,104.0,1097.0,0.0,0.0,1097.0,1110.0,0.0,0.0,1110.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,1.0,1978.0,2.0,602.0,303.0,30.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,165500.0,923275040,85,RL,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,Gable,CompShg,Plywood,Plywood,BrkFace,TA,Gd,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,None,None,None,WD 
1325,81.0,12150.0,5.0,5.0,1954.0,1954.0,335.0,0.0,0.0,1050.0,1050.0,1050.0,745.0,0.0,1795.0,0.0,0.0,2.0,0.0,4.0,1.0,7.0,0.0,1954.0,1.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2008.0,131500.0,902406090,50,RM,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Ex,N,FuseF,TA,Typ,None,Attchd,Unf,Fa,TA,Y,None,None,None,WD 
1378,70.0,11200.0,5.0,5.0,1965.0,1965.0,0.0,906.0,0.0,134.0,1040.0,1040.0,0.0,0.0,1040.0,1.0,0.0,1.0,0.0,3.0,1.0,5.0,0.0,1965.0,1.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2008.0,129500.0,905102170,20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,None,None,None,WD 
1537,100.0,9670.0,8.0,6.0,1935.0,1950.0,40.0,210.0,0.0,398.0,608.0,983.0,890.0,0.0,1873.0,0.0,0.0,1.0,1.0,4.0,1.0,9.0,2.0,1935.0,2.0,786.0,0.0,0.0,207.0,0.0,0.0,0.0,0.0,6.0,2008.0,257076.0,909281110,70,RL,Pave,None,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,Gable,CompShg,BrkFace,Stucco,Stone,TA,TA,PConc,TA,Fa,No,LwQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,Detchd,Fin,Fa,TA,Y,None,None,None,WD 
905,60.0,10998.0,5.0,5.0,1941.0,1960.0,0.0,408.0,420.0,156.0,984.0,984.0,620.0,0.0,1604.0,0.0,0.0,2.0,0.0,3.0,1.0,6.0,0.0,1977.0,2.0,660.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,117000.0,909101140,50,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,LwQ,BLQ,GasA,Ex,Y,SBrkr,TA,Min2,None,Detchd,Unf,TA,TA,Y,None,None,None,WD 
1532,60.0,7200.0,7.0,6.0,1931.0,2000.0,0.0,0.0,0.0,776.0,776.0,851.0,651.0,0.0,1502.0,0.0,0.0,1.0,1.0,3.0,1.0,6.0,1.0,1931.0,1.0,270.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,2.0,2008.0,149000.0,909275050,70,RL,Pave,None,Reg,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,Gable,CompShg,Stucco,Wd Shng,None,TA,Fa,BrkTil,Gd,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,Attchd,RFn,TA,TA,P,None,MnPrv,None,WD 
132,80.0,9920.0,5.0,5.0,1954.0,1954.0,110.0,354.0,290.0,412.0,1056.0,1063.0,0.0,0.0,1063.0,1.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1954.0,1.0,280.0,0.0,0.0,164.0,0.0,0.0,0.0,0.0,2.0,2010.0,128000.0,534475100,20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,Stone,TA,TA,CBlock,TA,TA,No,Rec,LwQ,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,RFn,TA,TA,Y,None,MnPrv,None,WD 
1078,36.0,2448.0,7.0,5.0,2003.0,2004.0,106.0,0.0,0.0,764.0,764.0,764.0,862.0,0.0,1626.0,0.0,0.0,2.0,1.0,2.0,1.0,6.0,0.0,2003.0,2.0,474.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,10.0,2008.0,155000.0,528188090,160,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,Gable,CompShg,VinylSd,Wd Shng,Stone,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,BuiltIn,RFn,TA,TA,Y,None,None,None,WD 
2511,69.05520046484602,2998.0,6.0,5.0,2000.0,2000.0,513.0,353.0,0.0,403.0,756.0,768.0,756.0,0.0,1524.0,0.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,2000.0,2.0,440.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,6.0,2006.0,166000.0,533221080,160,FV,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Detchd,Unf,TA,TA,Y,None,None,None,WD 
912,65.0,7804.0,4.0,3.0,1928.0,1950.0,0.0,622.0,0.0,500.0,1122.0,1328.0,653.0,0.0,1981.0,1.0,0.0,2.0,0.0,4.0,1.0,7.0,2.0,1981.0,2.0,576.0,431.0,44.0,0.0,0.0,0.0,0.0,0.0,12.0,2009.0,135000.0,909250220,50,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,WdShing,Plywood,None,TA,TA,BrkTil,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,Gd,Min2,TA,Detchd,Unf,TA,TA,Y,None,MnPrv,None,WD 
2351,80.0,16692.0,7.0,5.0,1978.0,1978.0,184.0,790.0,469.0,133.0,1392.0,1392.0,1392.0,0.0,2784.0,1.0,0.0,3.0,1.0,5.0,1.0,12.0,2.0,1978.0,2.0,564.0,0.0,112.0,0.0,0.0,440.0,519.0,2000.0,7.0,2006.0,250000.0,527356020,60,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,Gable,CompShg,Plywood,Plywood,BrkFace,TA,TA,CBlock,Gd,TA,No,BLQ,LwQ,GasA,TA,Y,SBrkr,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,Fa,MnPrv,TenC,WD 
330,21.0,1476.0,4.0,7.0,1970.0,1970.0,0.0,176.0,0.0,370.0,546.0,546.0,546.0,0.0,1092.0,0.0,0.0,1.0,1.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0,200.0,26.0,0.0,0.0,0.0,0.0,0.0,3.0,2010.0,76000.0,923226250,160,RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,Gable,CompShg,CemntBd,CmentBd,None,TA,TA,CBlock,TA,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,None,None,None,None,Y,None,None,None,WD 
2586,75.0,10170.0,6.0,6.0,1951.0,1951.0,522.0,0.0,0.0,216.0,216.0,1575.0,0.0,0.0,1575.0,0.0,0.0,1.0,1.0,2.0,1.0,5.0,1.0,1951.0,2.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2006.0,155000.0,535305120,20,RL,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,Gd,Typ,Gd,Attchd,Unf,TA,TA,Y,None,None,None,WD 
224,80.0,9364.0,6.0,7.0,1969.0,1969.0,143.0,371.0,0.0,292.0,663.0,663.0,689.0,0.0,1352.0,0.0,0.0,1.0,1.0,4.0,1.0,7.0,0.0,1969.0,1.0,299.0,379.0,36.0,0.0,0.0,0.0,0.0,0.0,3.0,2010.0,158000.0,905106140,60,RL,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,Stone,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,Fin,TA,TA,Y,None,MnPrv,None,WD 
98,24.0,2544.0,7.0,5.0,2004.0,2005.0,0.0,368.0,42.0,190.0,600.0,600.0,600.0,0.0,1200.0,1.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,2004.0,2.0,480.0,0.0,172.0,0.0,0.0,0.0,0.0,0.0,2.0,2010.0,149500.0,533212020,160,FV,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,Gable,CompShg,MetalSd,MetalSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,ALQ,GasA,Ex,Y,SBrkr,Gd,Typ,None,Detchd,RFn,TA,TA,Y,None,None,None,WD 
2565,82.0,9888.0,5.0,6.0,1954.0,1975.0,0.0,486.0,0.0,450.0,936.0,936.0,0.0,0.0,936.0,0.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,1954.0,1.0,240.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,3.0,2006.0,121000.0,534479300,20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,TA,Gd,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,FuseA,TA,Typ,None,Attchd,Unf,TA,TA,Y,None,MnPrv,None,WD 
1934,68.0,7942.0,6.0,7.0,1953.0,1953.0,0.0,85.0,955.0,0.0,1040.0,1040.0,0.0,0.0,1040.0,0.0,1.0,1.0,0.0,3.0,1.0,6.0,0.0,1953.0,1.0,293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2007.0,136000.0,535304170,20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,Rec,ALQ,GasA,TA,Y,FuseF,TA,Typ,None,Attchd,Fin,TA,TA,Y,None,MnPrv,None,WD 
997,69.05520046484602,15038.0,6.0,5.0,1996.0,1996.0,0.0,138.0,0.0,778.0,916.0,916.0,720.0,0.0,1636.0,0.0,0.0,2.0,1.0,3.0,1.0,7.0,1.0,1996.0,2.0,386.0,168.0,84.0,0.0,0.0,0.0,0.0,0.0,11.0,2008.0,173000.0,527107010,60,RL,Pave,None,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,PConc,Gd,TA,No,Rec,Unf,GasA,Gd,Y,SBrkr,TA,Typ,TA,Attchd,Fin,TA,TA,Y,None,None,None,WD 
64,92.0,11764.0,8.0,7.0,1999.0,2007.0,348.0,524.0,0.0,628.0,1152.0,1164.0,1106.0,0.0,2270.0,0.0,0.0,2.0,1.0,4.0,1.0,9.0,1.0,1999.0,3.0,671.0,132.0,57.0,0.0,0.0,0.0,0.0,0.0,4.0,2010.0,290000.0,528382020,60,RL,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,None,None,None,WD 
1799,75.0,9000.0,8.0,5.0,2007.0,2007.0,0.0,64.0,0.0,1120.0,1184.0,1184.0,1426.0,0.0,2610.0,0.0,0.0,2.0,1.0,4.0,1.0,11.0,1.0,2007.0,2.0,550.0,208.0,364.0,0.0,0.0,0.0,0.0,0.0,8.0,2007.0,303477.0,528458130,60,FV,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,Gable,CompShg,CemntBd,CmentBd,None,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,BuiltIn,Fin,TA,TA,Y,None,None,None,New
230,69.05520046484602,20062.0,7.0,7.0,1977.0,2001.0,0.0,1092.0,0.0,328.0,1420.0,1483.0,0.0,0.0,1483.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,2.0,1977.0,2.0,690.0,496.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2010.0,270000.0,905109170,20,RL,Pave,None,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,None,Gd,Gd,CBlock,Gd,TA,Gd,ALQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,TA,Attchd,RFn,TA,TA,Y,None,None,None,WD 
1295,81.0,7308.0,5.0,5.0,1920.0,1950.0,0.0,360.0,0.0,576.0,936.0,960.0,780.0,0.0,1740.0,0.0,0.0,1.0,0.0,2.0,1.0,6.0,1.0,1920.0,1.0,225.0,0.0,0.0,236.0,0.0,0.0,0.0,0.0,6.0,2008.0,122250.0,902109160,50,RM,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,WdShing,Wd Shng,None,Fa,Fa,BrkTil,TA,TA,No,Rec,Unf,GasA,Gd,N,FuseA,Ex,Typ,Gd,Detchd,Unf,Fa,Fa,N,None,None,None,WD 
638,70.0,8750.0,5.0,5.0,1955.0,1955.0,0.0,172.0,483.0,727.0,1382.0,1382.0,0.0,0.0,1382.0,0.0,1.0,1.0,0.0,3.0,1.0,6.0,0.0,1955.0,1.0,350.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,153000.0,535178120,20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,AsbShng,AsbShng,None,TA,TA,CBlock,TA,TA,No,Rec,LwQ,GasA,Gd,Y,FuseA,Gd,Typ,None,Attchd,Unf,TA,TA,Y,None,GdWo,None,WD 
2278,70.0,8402.0,5.0,5.0,2007.0,2007.0,0.0,206.0,0.0,914.0,1120.0,1120.0,0.0,0.0,1120.0,0.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,12.0,2007.0,147000.0,923202134,20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Feedr,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,None,None,None,None,Y,None,None,None,New
2202,63.0,4000.0,7.0,8.0,1930.0,1995.0,0.0,246.0,0.0,285.0,531.0,567.0,531.0,0.0,1098.0,1.0,0.0,1.0,0.0,2.0,1.0,5.0,1.0,1930.0,1.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2007.0,148500.0,909252150,70,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,Gd,TA,No,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,None,MnPrv,None,WD 
2833,32.0,3363.0,7.0,5.0,2004.0,2004.0,117.0,0.0,0.0,976.0,976.0,976.0,732.0,0.0,1708.0,0.0,0.0,2.0,0.0,3.0,1.0,7.0,0.0,2004.0,2.0,380.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,4.0,2006.0,130000.0,908188150,160,RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,2Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Maj1,None,Detchd,Unf,TA,TA,Y,None,None,None,WD 
1707,94.0,13615.0,9.0,5.0,2006.0,2006.0,510.0,0.0,0.0,1802.0,1802.0,1802.0,0.0,0.0,1802.0,0.0,0.0,2.0,1.0,3.0,1.0,7.0,1.0,2006.0,3.0,843.0,158.0,105.0,0.0,0.0,0.0,0.0,0.0,6.0,2007.0,372000.0,528150040,20,RL,Pave,None,IR1,HLS,AllPub,Corner,Mod,NridgHt,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,Stone,Ex,TA,PConc,Ex,TA,Gd,Unf,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,Fin,TA,TA,Y,None,None,None,WD 
2428,43.0,3013.0,7.0,5.0,2005.0,2005.0,145.0,16.0,0.0,1346.0,1362.0,1506.0,0.0,0.0,1506.0,0.0,0.0,2.0,0.0,2.0,1.0,6.0,1.0,2005.0,2.0,440.0,142.0,20.0,0.0,0.0,0.0,0.0,0.0,4.0,2006.0,213490.0,528228565,120,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,None,None,None,WD 
242,44.0,17485.0,7.0,5.0,2009.0,2010.0,96.0,1346.0,0.0,162.0,1508.0,1508.0,0.0,0.0,1508.0,1.0,0.0,1.0,0.0,1.0,1.0,5.0,2.0,2009.0,2.0,572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2010.0,308030.0,905453080,20,RL,Pave,None,IR2,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,None,None,None,Con
1564,69.05520046484602,23730.0,7.0,5.0,1996.0,1997.0,668.0,700.0,0.0,1140.0,1840.0,2032.0,0.0,0.0,2032.0,1.0,0.0,3.0,0.0,3.0,1.0,7.0,0.0,1996.0,3.0,786.0,0.0,46.0,192.0,0.0,0.0,0.0,0.0,9.0,2008.0,300000.0,914453045,20,RL,Pave,None,IR2,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Ex,TA,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,Fin,TA,TA,Y,None,None,None,WD 
2613,79.0,8910.0,6.0,6.0,1959.0,1959.0,0.0,655.0,0.0,0.0,655.0,1194.0,0.0,0.0,1194.0,0.0,1.0,1.0,0.0,3.0,1.0,6.0,1.0,1954.0,2.0,539.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,7.0,2006.0,159500.0,535403150,20,RL,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,BrkFace,BrkFace,None,TA,TA,CBlock,TA,TA,Mn,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Fa,BuiltIn,Fin,TA,TA,Y,None,None,None,WD 
2832,24.0,2522.0,7.0,5.0,2004.0,2004.0,50.0,0.0,0.0,970.0,970.0,970.0,739.0,0.0,1709.0,0.0,0.0,2.0,0.0,3.0,1.0,7.0,0.0,2004.0,2.0,380.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,4.0,2006.0,137500.0,908188140,160,RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Maj1,None,Detchd,Unf,TA,TA,Y,None,None,None,WD 
2459,73.0,8688.0,7.0,5.0,2005.0,2005.0,228.0,0.0,0.0,1616.0,1616.0,1616.0,0.0,0.0,1616.0,0.0,0.0,2.0,0.0,3.0,1.0,7.0,0.0,2005.0,3.0,834.0,208.0,59.0,0.0,0.0,0.0,0.0,0.0,4.0,2006.0,232000.0,528439030,20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,RFn,TA,TA,Y,None,None,None,WD 
1360,69.05520046484602,6291.0,6.0,6.0,1930.0,1950.0,0.0,0.0,0.0,768.0,768.0,768.0,0.0,0.0,768.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,1930.0,2.0,440.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,7.0,2008.0,93850.0,903452025,30,RM,Grvl,None,IR1,Lvl,AllPub,Inside,Gtl,IDOTRR,RRNe,Norm,1Fam,1Story,Gable,CompShg,Stucco,Wd Shng,None,Gd,Gd,BrkTil,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,N,None,None,None,WD 
2723,69.05520046484602,17529.0,5.0,5.0,1924.0,1950.0,65.0,0.0,0.0,872.0,872.0,872.0,0.0,0.0,872.0,0.0,0.0,1.0,0.0,2.0,1.0,5.0,1.0,1924.0,1.0,322.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,4.0,2006.0,105000.0,905200380,30,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,BrkFace,Wd Sdng,Stone,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Fa,N,FuseF,Fa,Mod,Gd,Detchd,Unf,Fa,Fa,N,None,None,None,WD 
1350,60.0,6324.0,4.0,6.0,1927.0,1950.0,0.0,0.0,0.0,520.0,520.0,520.0,0.0,0.0,520.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,1920.0,1.0,240.0,49.0,0.0,87.0,0.0,0.0,0.0,0.0,5.0,2008.0,68500.0,903235100,30,RM,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Feedr,RRNn,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Fa,N,SBrkr,Fa,Typ,None,Detchd,Unf,Fa,TA,Y,None,None,None,WD 
136,80.0,11600.0,5.0,5.0,1960.0,1960.0,361.0,443.0,0.0,662.0,1105.0,1105.0,1169.0,0.0,2274.0,0.0,0.0,2.0,0.0,5.0,2.0,12.0,0.0,1960.0,2.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2010.0,154300.0,535106190,90,RL,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,Y,FuseA,TA,Typ,None,Detchd,Unf,TA,TA,Y,None,None,None,WD 
2235,50.0,7288.0,5.0,7.0,1925.0,2003.0,0.0,0.0,0.0,936.0,936.0,936.0,665.0,0.0,1601.0,0.0,0.0,2.0,0.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,0.0,0.0,0.0,9.0,2007.0,129850.0,910201050,50,RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,VinylSd,VinylSd,None,Gd,Gd,BrkTil,TA,Po,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,None,None,None,None,N,None,None,None,WD 
